Language,Text
Finnish,artikla  19 artikla  19 artikla  19 artikla      Jokaisella on oikeus mielipiteen  ja sananvapauteen tähän sisältyy oikeus  häiritsemättä pitää mielipiteensä sekä oikeus rajoista riippumatta hankkia  vastaanottaa ja levittää tietoja kaikkien tiedotusvälineiden kautta
French,Tout individu a droit à la liberté d opinion et d expression ce qui implique le droit de  ne pas être inquiété pour ses opinions et celui de chercher de recevoir et de  répandre sans considérations de frontières les informations et les idées par  quelque moyen d expression que ce soit   Article
Frisian,Elk hat rjocht op frijheid fan miening en mieningsutering Dat rjocht hâldt de frijheid yn om sûnder ynminging in miening te hawwen en om troch alle middels en sûnder grinzen acht te slaan ynljochtings en tinkbylden op te spoaren te ûntfangen en troch te jaan  Kêst
Galician,Todo individuo ten dereito á liberdade de opinión e de expresión este dereito inclúe o de non ser molestado por mor das súas opinións o de investigar e recibir informacións e opinións e o de difundilas sen limitación de fronteiras por calquera medio de expresión  Artigo
German,Jeder hat das Recht auf Meinungsfreiheit und freie Meinungsäußerung dieses Recht  schließt die Freiheit ein Meinungen ungehindert anzuhängen sowie über Medien  jeder Art und ohne Rücksicht auf Grenzen Informationen und Gedankengut zu suchen  zu empfangen und zu verbreiten  Artikel
Hawaiian,Ua noa i nā kānaka apau ke kū’oko’a o ka mana’o a me ka hō’ike ‘ana i ka mana’o ‘a’ole ho’i e ho’opilikia ‘ia a ua noa ho’i ka ‘imi ka loa’a a me ka ho’olaha ‘ana aku i ka ‘ike ma nā ‘ano apau a i ‘ō aku ho’i o nā palena ‘āina apau  Paukū
Hungarian,cikk   Minden személynek joga van a vélemény és a kifejezés szabadságához amely magában  foglalja azt a jogot hogy véleménye miatt ne szenvedjen zaklatást és hogy határokra való  tekintet nélkül kutathasson átvihessen és terjeszthessen híreket és eszméket bármilyen  kifejezési módon
Icelandic,grein Hver maður skal frjáls skoðana sinna og að því að láta þær í ljós Felur slíkt frjálsræði í sér réttindi til þess að leita taka við og dreifa vitneskju og hugmyndum með hverjum hætti sem vera skal og án tillits til landamæra
Ilocano,Iti tunggal meysa adda kalinteganna nga agpanunot nga siwawayawaya ken  agsao kabilang deytoy nga wayawaya nga takderanna iti kapanunotanna nga  awan ti makibibiang ken mangsapsapul mangawat ken ibagina iti inpormasyon  ken kapanunotan babaen ti aniaman a media nga saan nga ikabkabilangan dagiti  yan nga pagsasarakan  Artikulo
Indonesian,Setiap orang berhak atas kebebasan mempunyai dan mengeluarkan pendapat  dalam hak ini termasuk kebebasan memiliki pendapat tanpa gangguan dan  untuk mencari menerima dan menyampaikan informasi dan buah pikiran melalui  media apa saja dan dengan tidak memandang batas batas (wilayah)   Pasal
Irish,Tá ag gach uile dhuine an ceart ar saoirse tuairime agus nochtadh áirítear sa  cheart seo saoirse chun tuairimí a bheith aige gan aon bhac air agus chun  eolas agus smaointe a lorg a ghlacadh agus a scaipeadh trí mheáin ar bith  beag beann ar theorainneacha     Airteagal
Italian,Ogni individuo ha diritto alla libertà di opinione e di espressione incluso il  diritto di non essere molestato per la propria opinione e quello di cercare  ricevere e diffondere informazioni e idee attraverso ogni mezzo e senza  riguardo a frontiere    Articolo
Javanese,Saben uwong darbe hak ingatase hak bebas mratelakake panemume kalebu  duwe hak bebas darbe panemu tanpo diregoni/diganggu lan kanggo ngupaya  nampa sarta mratelakake informasi lan pamikiran penemune lumantar media apa  wae kanthi tanpa mawas watesing wewengkon laladan  BAB
Kazakh,bap Ѕr adam nanım senim bostandıѓına jѕne љz kљzќarasın erkin bildirwine ќђќıѓı bar bђl ќђќıќ љz nanım senimin kedergisiz ђstanw erkindigin јѕne memlekettik şekaralar tѕrtibine tѕweldi bolıp ќalmay aќparattar men ïdeyalardı erkin izdep kez kelgen ќђraldar arќılı taratw bostandıѓın da ќamtıydı
Kyrgyz,statʼja  Ar bir adam ynanymda boluu erkindigine cana any erkin bildirüü  uquğuna ee bul uquq öz ynanymynda tosqoolsuz bekem turuunu cana  mamlekettik çek aralarğa qarawastan maalymatty cana idejalardy qandaj  ğana bolbosun qaracattar menen izdöö kawyl aluu cana taratuu erkindigin  qamtyjt
Latvian,pants Ikvienam ir tiesìbas uz pârliecìbas un izteiksmes brìvìbu øìs tiesìbas ietver brìvìbu bez iejaukøanâs palikt pie saviem uzskatiem un meklèt saðemt un izplatìt informâciju un idejas ar jebkuriem informâcijas lìdzekîiem neatkarìgi no valstu robeýâm
Lithuanian,straipsnis Keikvienas žmogus turi teisę į įsitikinimų ir jų reiškimo laisvę kuri apima teisę nekliudomai laikytis savo įsitikinimų ir teisę ieškoti gauti ir skleisti informaciją ir idėjas nepriklausomai nuo valstybių sienų ir nesvarbu kokiomis priemonėmis jos būtų išreikštos
Malagasy,Ny olon drehetra dia afaka manana ny heviny ka hilaza izany an  kalalahana Tsy tokony hampitahorina amin izay fomba fijeriny ary afaka mikaroka mandray mampiely izay vaovao na hevitra hitany amin ny alalan ireo fitaovam pifandraisana misy ny olon drehetra  tsy hijerena sisin tany  ANDININY FAHA
Malay,Setiap orang adalah berhak kepada kebebasan pendapat dan mengeluarkan  fikiran hak ini termasuklah kebebasan memegang pendapat tanpa gangguan  dan menuntut menerima dan menyebarkan maklumat dan buah fikiran melalui  sebarang media dan tanpa mengira sempadan   Perkara
Mandarin,tiáo rén rén yǒu quán xiǎng yǒu zhǔ zhāng hé fā biǎo yì jiàn de zì yóu  cǐ xiàng quán lì bāo kuò chí yǒu zhǔ zhāng ér bù shòu gān shè de zì yóu  hé tōng guò rèn hé méi jiè hé bù lùn guó jiè xún qiú  jiē shòu hé chuán dì xiāo xī hé sī xiǎng de zì yóu  dì
Maori,Tekau ma iwa E whai tika ana ia tangata kia herekore ai ōna whakaaro me āna putanga korero kei roto i tēnei tika ko te herekoretanga a te tangata ki te pupuri i ōna whakaaro me te kore raweke mai a tētahi atu ko te herekoretanga hoki ki te rapu ki te whiwhi ki te tuku pārongo whakaaro hoki mā ngā momo pāhotanga ā ahakoa ngā roherohenga Rārangi
Nigerian Pidgin,Evri bodi get right and de free to get hin own opinon and tok wetin de hin mind di right add say ani  bodi de free to tok hin mind witout say ani bodi shuk maout Evri bodi get right to ask to collect  and to giv info and idea to ani midia witout say e look pipo wey de up  ARTICLE
Norwegian,Enhver har rett til menings  og ytringsfrihet Denne rett omfatter frihet til å hevde  meninger uten innblanding og til å søke motta og meddele opplysninger og ideer  gjennom ethvert meddelelsesmiddel og uten hensyn til landegrenser   Artikkel
Occitan,Tot individú a drech a la libertat d opinion e d expression çò qu implica lo drech d èsser pas carcanhat per sas opinions e lo de cercaer de recebre e d espandir sense consideracion de frontiras las informacions e las idèas per quin mejan d expression que siá  Article
Polish,Każdy człowiek ma prawo wolności opinii i wyrażania jej prawo to obejmuje swobodę posiadania niezależnej opinii poszukiwania otrzymywania i rozpowszechniania informacji i poglądów wszelkimi środkami bez względu na granice  Artykuł
Portuguese,Todo o indivíduo tem direito à liberdade de opinião e de expressão o que implica o direito de não  ser inquietado pelas suas opiniões e o de procurar receber e difundir sem consideração de  fronteiras informações e idéias por qualquer meio de expressão     Artigo
Romanian,Orice om are dreptul la libertatea opiniilor şi exprimării acest drept include  libertatea de a avea opinii fără fără imixtiune din afarăprecum şi libertatea de a      căuta de a primi şi de a răspîndi informaţii şi idei prin orice mijloace si  independent de frontierele de stat  Articolul
Russian,Každyj čelovek imeet pravo na svobodu ubeždenij i na svobodnoe vyraženie ih èto pravo vključaet svobodu besprepjatstvenno priderživatʹsja svoih ubeždenij i svobodu iskatʹ polučatʹ i rasprostranjatʹ informaciju i idei ljubymi sredstvami i nezavisimo ot gosudarstvennyh granic  Statʹja
Samoan,O tagata taitoatasi uma e i ai lana aia tatau i le saolotoga o le fefaaaliaiga o manatu ma taofi o lenei  saolotoga e aofia ai le saolotoga e taofia ai manatu e aunoa ma le aia i ai o se isi ma ia saili taliaina ma tuuina ese atu faamatalaga ma mafaufauga e auala atu i so o se faasalalauga i nusipepa leitio ma  televise ma ia le tusa ai ma tapulaa  Mataupu
Scots,Awbody hes the richt tae freedom o opinioun and expression this richt includes freedom  tae haud opiniouns wi nae intermeddling and tae seek come by and gie oot wittings and  conceits throu ony media and tentless o frontiers    Airticle
Serbian,Svako ima pravo na slobodu mišljenja i izražavanja što obuhvata i pravo da ne  bude uznemiravan zbog svog mišljenja kao i pravo da traži prima i širi  obaveštenja i ideje bilo kojim sredstvima i bez obzira na granice  Član
Spanish,Todo individuo tiene derecho a la libertad de opinión y de expresión este  derecho incluye el no ser molestado a causa de sus opiniones el de investigar y  recibir informaciones y opiniones y el de difundirlas sin limitación de fronteras  por cualquier medio de expresión   Artículo
Swahili,Kila mmoja ana haki ya uhuru wa kutoa na kueleza maoni yake haki hii inahusu  pia uhuru wa kushikilia maoni yake bila kuingiliwa kati na uhuru wa kutafuta na  kutoa habari na maoni kwa njia yo yote bila kujali mipaka       Kifungu cha
Swedish,Var och en har rätt till åsiktsfrihet och yttrandefrihet Denna rätt innefattar frihet att utan ingripande hysa  åsikter samt söka ta emot och sprida information och idéer med hjälp av alla uttrycksmedel och oberoende  av gränser    Artikel
Tagalog,Ang bawat tao y may karapatan sa kalayaan ng pagkukuro at pagpapahayag  kasama ng karapatang ito ang kalayaan at kuru kuro nang walang  panghihimasok at humanap tumanggap at magbigay ng impormasyon at  kaisipan sa pamamagitan ng alin mang paraan ng pagkakalat at walang  pagsasaalang alang ng mga hanggahan   Artikulo
Tahitian,'E ti'amanara'a to te ta'ata tupu ato'a i te ti'amāra'a o te mana'o e o te porora'a parau 'e ti'amanara'a ho'i ia i te ha'afifi ra'a 'ore hia no to na mau mana'o 'e ti'amanara'a no te 'imira'a no te fa'ari'ira'a e no te ha'apararera'a i te mau parau fa'a'ite e i te mau mana'o na roto i te mau huru rave'a ato'a e ma te tāu'a 'ore atu i te mau 'oti'a  'IRAVA
Tongan,Muntu oonse ulaangulukide kwaamba zyili kumoyo kwaanguluka ooku  kulajatikizya akubuzya kulaigwa alimwi akupa mizeezo kwiinda mumapepa  antela mulisikapepele kakunyina munyinza  Kapango
Turkish,Her ferdin fikir ve fikirlerini açıklamak hürriyetine hakkı vardır Bu hak fikirlerinden  ötürü rahatsız edilmemek memleket sınırları mevzubahis olmaksızın malümat ve  fikirleri her vasıta ile aramak elde etmek veya yaymak hakkını içerir   Madde
Turkmen,Her bir adam ynam azatlygyna we ynamyny erkin beýan etmäge haklydyr bu  hukuk öz ynamyňa päsgelsiz uýmak hem de informasiýany we ideýalary    islendik serişdeler arkaly we döwletleriň çäklerinden garaşsyz gözlemek hem de   ýaýratmak azatlygyny öz içine alýar Madda
Ukrainian,Kožna ljudyna maje pravo na svobodu perekonanʹ i na vilʹne jix vyjavlennja ce pravo vključaje svobodu bezpereškodno dotrymuvatysja svojix perekonanʹ ta svobodu šukaty oderžuvaty i pošyrjuvaty informaciju ta ideji budʹ jakymy zasobamy i nezaležno vid deržavnyx kordoniv  Stattja
Uzbek,modda  Har bir inson maslak erkinligiga va bularni erkin ifodalash huquqiga egadir ushbu  huquq hech bir halalsiz o'z maslaklariga rioya etish erkini va axborot xa g'oyalarni  har qandaye vositalar bilan hamda davlat chegaralaridan mustaqil tarzda qidirish  olish va tarqatish erkini qamrab oladi
Venda,Muthu muṅwe na muṅwe u na pfanelo ya u vha na mihumbulo yawe na u amba pfanelo  heyi i katela mbofholowo ya u vha na mihumbulo hu si na u dzhenelelwa na u kona u  ṱoḓa kana u wana mafhungo na u phaḓaladza mafhungo na mihumbulo hu tshi shumiswa  nyanḓadzamafhungo hu sa sedzwi mikano    Tshiteṅwa
Welsh,Y mae gan bawb ryddid barn a mynegiant fe gynnwys hyn yr hawl i ryddid barn  heb ymyrraeth gan neb a rhyddid i geisio derbyn a chyfrannu gwybodaeth a  syniadau trwy unrhyw gyfryngau heb ystyried ffiniau gwlad  Erthygl
Xhosa,Wonke umntu unelungelo lokucinga nokuthetha ngokukhululekileyo eli lungelo  liquka inkululeko yokuveza uluvo lwakhe ngaphandle kokuphazamiseka      nokuzama ufumana ukuze udlulise ulwazi neengcinga nangaziphi na iintlobo  zosasazo nokuba kukweyiphi na imida   Inqaku la
Yoruba,E̟nì kò̟ò̟kan ló ní è̟tó̟ sí òmì nira láti ní ìmò̟ràn tí ó wù ú kí ó sì so̟ irú ìmò̟ràn bé̟è̟ jáde è̟tó̟yìí gbani láàyè láti ní ìmò̟ràn yòówù láìsí àtakò láti ò̟dò̟ e̟nìké̟ni láti wádìí ò̟rò̟ láti gba ìmò̟ràn ló̟dò̟ e̟lòmíràn tàbí láti gbani níyànjú ló̟nàkó̟nà láìka ààlà orílè̟ èdè kankan kún  Abala
Zulu,Wonke umuntu unelungelo lokuveza umbono ngenkululeko lelilungelo  lihlanganisa inkululeko yokubeka imibono ngaphandle kokuthikanyezwa futhi  nokuthungatha ukwamukela nokukhipha ulwazi nemiqondo nganoma iyiphi  indlela yokusakaza ngale kwezihibe   Isigaba
